SongID,Lyrics
26,"Ishq mushk bedaar na koi
Mann se badh kar, chor na koi
Bin aag badan sulga de ga
Yeh rag rag rog laga de ga

Man ke mat pe mat chaliyo, yeh jeetay jee marwa de ga - 2 times
Mashooq mohalle mein jaa ke, besabra rog dagha de ga
Man ke mat pe mat chaliyo, yeh jeetay jee marwa de ga - 2 times

Oo mann ki mandi, mann beyopaari, mann hi mann ka mol karey - 2 times
Bhool bhaal ke nafa munaafa nain tarazu tol karey, nain tarazu tol karey
Khud hi mol badha de manwa, khud hi mol badha de manwa
Khud hi mol chupa de manwa
Khud hi bhao gira de ga
Man ke mat pe mat chaliyo
Mann ke mat pe mat chaliyo, yeh jeetay jee marwa de ga - 2 times

Mann behkaaye, mann bhatkaaye, mann batlaaye sau raste - 2 times
Mann ki mat mein pyaar hai mehnga, praan pakheru hain saste, praan pakheru hain saste
Mann se thodi anban rakhna, mann se thodi anban rakhna
Mann ke aagey darpan rakhna
Manwa shakal chupa le ga
Man ke mat pe mat chaliyo, mat chaliyo, mat chaliyo
Man ke mat pe mat chaliyo, yeh jeetay jee marwa de ga - 2 times

Mashooq mohalle, mashooq mohalle mein jaa ke, besabra rog dagha de ga
Man ke mat pe mat chaliyo .."
27,"Banno dhaani chunri mein maare lashkara
Channo chaandi jaisa tumhara chamkara
Haye banno dhaani chunri mein maare lashkara
Channo chaandi jaisa tumhara chamkara
Ja mehndi racha ke inn haathon mein zara
Kaatun piya ji ka charkha, jaao ji sasural munia
Raaton ko chaahat ki barkha, jaao ji sasural munia
Kaatun piya ji ka charkha, jaao ji sasural munia
Raaton ko chaahat ki barkha, jaao ji sasural munia

Piya rang rangeela, shehtoot se raseela
Tum kha na jaana banno usse
Dikhne mein robeela, thoda sa hai sharmeela
Tum hi rachaana banno usse
Haye jiya rang rangeela, shehtoot se raseela
Tum kha na jaana banno usse
Dikhne mein robeela, thoda sa hai sharmeela
Tum hi rachaana banno usse

Ho aise waise jaise bhi ya pakde kalaiyaan
Jaare waali raaton mein jee le ke rajaiyaan
Kaatun piya ji ka charkha, jaao ji sasural munia
Raaton ko chaahat ki barkha, jaao ji sasural munia
Kaatun piya ji ka charkha, jaao ji sasural munia
Raaton ko chaahat ki barkha, jaao ji sasural munia

Bann ke dulhal
Saajan ke sang
Jaao ji sasural munia

Saanson ke sarhaane, yaadein barse batiyaane
Baitho toh piya beho nazar
Saari baatein peechay, tum jaana na na meechay
Bula le piya beethar agar

Ho saanson ke sarhaane, yaadein barse batiyaane
Baitho toh piya beho nazar
Saari baatein peechay, tum jaana na na meechay
Bula le piya beethar agar
Ho chipki ho raatein dheeli, ho chaarpaayian
Kothe pe biccha ke aise dekhun chataiyaan
Kaatun piya ji ka charkha, jaao ji sasural munia
Raaton ko chaahat ki barkha, jaao ji sasural munia
Kaatun piya ji ka charkha, jaao ji sasural munia
Raaton ko chaahat ki barkha, jaao ji sasural munia

Banno dhaani chunri mein maare lashkara
Channo chaandi jaisa tumhara chamkara
Banno dhaani chunri mein maare lashkara
Channo chaandi jaisa tumhara chamkara
Ja mehndi racha ke inn haathon mein zara
Kaatun piya ji ka charkha, jaao ji sasural munia
Raaton ko chaahat ki barkha, jaao ji sasural munia
Kaatun piya ji ka charkha, jaao ji sasural munia
Raaton ko chaahat ki barkha, jaao ji sasural munia
Kaatun piya ji ka charkha, jaao ji sasural munia
Raaton ko chaahat ki barkha, jaao ji sasural munia"
28,"Toh bholo siya pati ramchandra maharaj ki jai
Pavan sut hanuman ki jai
Jai ho
Suno suno ram katha yeh
Har legi sakal vyatha yeh
Dashrath ke sukh ki gaatha
Purshon mein jo uttam tha
Suno suno suno woh adhyaye
Jab purshottam shri ram ne
Lanka pe kar ke chadayi
Raavan ko dhool chatayi
Aur sita bhi wapas aayi
Suno suno suno sunaun
Kalyug mein satyug darshaun
Subh subh subh sandesh sunaun
Ram siya ke gun main gaaun

Suno suno ram katha yeh
Har legi sakal vyatha yeh
Dashrath ke sukh ki gaatha
Purshon mein jo uttam tha

Purshottam ram jagat ke
Pavan putra ram bhakat the
Lacchman the dhaal se bhaari
Lanka pe hui chadayi
Phir ram ji ne apni ardhangani mata sita ko paaya

Purshottam ram jagat ke
Pavan putra ram bhakat the
Lacchman the dhaal se bhaari
Lanka pe hui chadayi
Toh bolo siya pati ram chandra maharaj ki jai

Lanka pe lankesh hara ke
Dekh teer shamseeron se
Chale ayodhya ram palat ke
Veeron se randheeron se
Adhron pe muskaan dhari
Bhuja mein apni maan bhara
Jai jai jai ram hui
Aur lanka mein lankesh mara
Ram chale toh sevak bratha saath chale
Gaaon gaaon mein ram siya ki baat chale
Jahan jahan se raam ki sena guzar rahi
Umad gumad ke jungle aaye aaj wahin

Shor machaye jashn manaye
Ram siya ke darshan paaye
Jai jai jai jaikal bulaayein
Pag pag pe deep jalayein
Arrey suno suno ram katha yeh
Har legi sakal vyatha yeh
Dashrath ke sukh ki gaatha
Purshon mein jo uttam tha

Aur us ke baad sab mil kar ayodhya laut aaye

Khushi ke palchin uss pal beetay
Ek murkh jab bola aise
Ram hain keval lanka jeetay, lanka jeetay
Kya paaya hai sita ko ram ne paawan
Kya pawanta ko bhang kar gaya paapi raavan
Ram yeh sun ke reh gaye mann se reetay reetay
Agni pariksha de do bole paawan sitey
Agni pariksha
Asur dhara ne manwa seencha
Sita ne di agan pariksha

Achhayi ki jeet sunischit hoti hai
Sachaayi hi sabse menhga moti hai
Hua daam ko tha sir neecha
Safal ho gayi agan pariksha
Arrey safal ho gayi agan pariksha
Gad gad ho ram yun bole
Paawan se bhed yun khole
Satya aur prem kabhi na
Mrityu ke aagey dole
Suno suno ram katha yeh
Har legi sakal vyatha yeh
Dashrath ke sukh ki gaatha
Purshon mein jo uttam tha
Toh bolo siya pati ramchandra maharaj ki jai
Pawan sut hanuman ki jai, jai ho"
29,"Ab duniya se shikwa nahi hai
Na raha ab zindagi se gila
Kis ka karam hai, kis ki dua hai
Ya naseebon se tu mujh ko mila
Ab jo mile ho, door na jaana
Tere bina dil lagta nahi
Mera jeena hai kya, marna hai kya, jab saath tera nahi
Paake rab kya karun, jab tu hi mera nahi
Mera jeena hai kya, marna hai kya, jab saath tera nahi
Paake rab kya karun, jab tu hi mera nahi

I never gonna live without you baby now
You'll be only one who'll always be my fantasy
You'll be only one to make me reach my ecstacy
I don't want nobody else but you
I'm lovin you, I'm lovin you

Berang se din the, tanha thi raatein
Kuch na badalta, jo tum na aate
Berang se din the, tanha thi raatein
Kuch na badalta, jo tum na aate
Kehne ko yun toh rishte kayi hain
Rishton mein koi apna nahi
Mera jeena hai kya, marna hai kya, jab saath tera nahi
Paake rab kya karun, jab tu hi mera nahi
Mera jeena hai kya, marna hai kya, jab saath tera nahi
Paake rab kya karun, jab tu hi mera nahi

Kyun chuph gaya hai, akhiyon ko meechay
Sharm-o-haya ke pardon ke peechay
Kyun chuph gaya hai, akhiyon ko meechay
Sharm-o-haya ke pardon ke peechay
Apne sanam se parda hai kaisa
Jab ke khuda se parda nahi
Mera jeena hai kya, marna hai kya, jab saath tera nahi
Paake rab kya karun, jab tu hi mera nahi
Mera jeena hai kya, marna hai kya, jab saath tera nahi
Paake rab kya karun, jab tu hi mera nahi


Ab duniya se shikwa nahi hai
Na raha ab zindagi se gila
Kis ka karam hai, kis ki dua hai
Ya naseebon se tu mujh ko mila
Ab jo mile ho, door na jaana
Tere bina dil lagta nahi
Mera jeena hai kya, marna hai kya, jab saath tera nahi
Paake rab kya karun, jab tu hi mera nahi
Mera jeena hai kya, marna hai kya, jab saath tera nahi
Paake rab kya karun, jab tu hi mera nahi"
30,"Tere bagair tadpa karein
Tere bagair sapne rootha karein
Maana ke hai duniya haseen
Tere bagair duniya hum kya karein
Dilkash dildaar duniya, tera dedaar duniya
Hum jo na paaye tujhko, toh hai bekaar duniya
Dilkash dildaar duniya, tera dedaar duniya
Hum jo na paaye tujhko, toh hai bekaar duniya

Tere bagair beraunaki
Tere bagair khushiyan, hum kya karein
Mausam sabhi hain dard ke
Tere bagair aur yeh tanha karein
Dilkash dildaar duniya, tera dedaar duniya
Hum jo na paaye tujhko, toh hai bekaar duniya
Dilkash dildaar duniya, tera dedaar duniya
Hum jo na paaye tujhko, toh hai bekaar duniya

Dhoop pheeki lagey, din udaasi bhara
Shaam roothi lagey, haal yeh ho gaya
Jaagte hum rahein, karwaton se kahein
Khwaab hi woh koi dhoond laaye naya


Neendein meri bhaagi hui
Tere bagair raatein ab kya karein
O bekhabar, o bekadar
Tere bagair har pal bikhra karein
Dilkash dildaar duniya, tera dedaar duniya
Hum jo na paaye tujhko, toh hai bekaar duniya
Dilkash dildaar duniya, tera dedaar duniya
Hum jo na paaye tujhko, toh hai bekaar duniya"
31,"Kuch bole huye lafzon mein chupi baatein
Aur adh khuli aankhon mein kati raatein
Kuch bole huye lafzon mein chupi baatein
Aur adh khuli aankhon mein kati raatein
Gumsum dabe dabe sulagte armaan
Khwaab nigaahon mein ho gaye mehmaan

Rabba re kya hua, rabba re dil gaya
Rabba kya maajra, kya khoya, kya mil gaya
Rabba re kya hua, rabba re dil gaya
Rabba kya maajra, kya khoya aur kya mil gaya

Kuch jalte badan par meethi barsaatein
Phir khoyi huyi raahon mein mulakaatein
Kuch jalte badan par meethi barsaatein
Phir khoyi huyi raahon mein mulakaatein
Hulchul ruki ruki aur dhadkan dole
Yun hi kisi apne ke sang woh ho le

Rabba re kya hua, rabba re dil gaya (dil gaya)
Rabba kya maajra, kya khoya, kya mil gaya (mil gaya)
Rabba re kya hua, rabba re dil gaya (dil gaya)
Rabba kya maajra, kya khoya aur kya mil gaya

Kuch sehme sisakte yun hi khayalon mein
Kuch anjaani tanhai ke haadon mein
Kuch sehme sisakte yun hi khayalon mein
Aur anjaani tanhai ke haadon mein
Masti jagi jagi kya sargam chede
Yaad ki dori ko thaam ke na chode


(Rabba re kya hua, rabba re dil gaya
Rabba kya maajra, kya khoya, kya mil gaya) - 4 times"
32,"Ab hai ujaala, ab hai savera
Ab inn hawaon, pe kar loon basera
Ab main zamaane ko humraaz kar loon
Ab aasmaano pe parwaaz kar loon
Iss pal mein, hai mujh ko jeena
Ab mujhko jeena - 5 times

Nakaamiyon se darna kya
Jeenay se pehle marna kya
Jhoom kar mera dil ab yeh mujh se kahe
Zindagi hai to zinda dili bhi rahe
Ab iraadon ko hai thaan lena
Ab to khwaabon pe hai jaan dena
Iss pal mein, hai mujh ko jeena
Ab mujhko jeena - 5 times

Anjaana kangna manu main
Yeh pal hai apna chalun main
Yahan chaaron taraf pyaar ke silsile
Dekho veraniyon mein bhi dil hain miley
Apni manzil ki mujh ko khabar hai
Ab to himmat meri humsafar hai
Iss pal mein, hai mujh ko jeena
Ab mujhko jeena - 5 times


Are you ready, OK, sing with me

Ab hai ujaala, ab hai savera
Ab inn hawaon, pe kar loon basera
Ab main zamaane ko humraaz kar loon
Ab aasmaano pe parwaaz kar loon
Iss pal mein, hai mujh ko jeena
Ab mujhko jeena - 5 times"
33,"Chan ke aayi toh kya chaandni toh mili
Chan ke aayi toh kya chaandni toh mili
Chand din hi sahi yeh kali to khili
Shukriya zindagi - 4 times
Teri meharbaaniyan, teri meharbaaniyan
Shukriya zindagi - 4 times

Sirf ik rang se tasveer hoti kahin
Gham nahi toh khushi ki keemat nahi
Sirf ik rang se tasveer hoti kahin
Gham nahi toh khushi ki keemat nahi
Dhoop chaaon hain dono toh dilkash jahaan
Kya shikaayat karein, fursat kahaan
Shukriya zindagi - 4 times
Teri mehrbaaniyan, teri mehrbaaniyan
Shukriya zindagi - 4 times


Apni taqdeer ki hai yeh daastaan
Kabhi qatilaana, kabhi meharbaan
Apni taqdeer ki hai yeh daastaan
Kabhi qatilaana, kabhi meharbaan
Meharbaani jo dil ko karaar aa gaya
Apne qaatil pe bhi pyaar aa gaya
Shukriya zindagi - 4 times
Teri mehrbaaniyan, teri mehrbaaniyan
Shukriya zindagi - 4 times"
34,"Pal mein mila jahan, hai dhua pal mein
Pal mein yakeen tha, ab gumaan pal mein
Pal mein umeed thi, armaan pal mein
Pal mein bahaar thi, ab khizaan pal mein
Pal mein mila jahan, hai dhua pal mein
Pal mein yakeen tha, ab gumaan pal mein

Hum se kyun kar kismat roothi
Haathon se yeh jannat chooti
Jin ko sajne umar lagi thi
Woh hi sapne tootey sab
Pal mein ummeed thi, armaan pal mein
Pal mein bahaar thi, ab khizaan pal mein
Pal mein mila jahan, hai dhua pal mein
Pal mein yakeen tha, ab gumaan pal mein


Choda sab kuch jo kuch paaya
Yaadein teri bas le aaya
Tujh mein har pal khona chaaha
Kaise khoya tujh ko hi
Pal mein ummeed thi, armaan pal mein
Pal mein bahaar thi, ab khizaan pal mein
Pal mein mila jahan, hai dhua pal mein
Pal mein yakeen tha, ab gumaan pal mein"
35,"Khwaabon ki lehrein, khushiyon ke saaye
Khushboo ki kirne, dheeme se gaaye
Yahi to hai humdum, woh saathi, woh dilbar, woh yaar
Yaadon ke naazuk paro pe chala aaya pyaar
Chala aaya pyar, chala aaya pyar
Khwaabon ki lehrein, khushiyon ke saaye
Khushboo ki kirne, dheeme se gaaye
Yahi to hai humdum, woh saathi, woh dilbar, woh yaar
Yaadon ke naazuk paro pe chala aaya pyaar
Chala aaya pyar, chala aaya pyar

Mohabbat ka dariya ajooba niraala
Jo tehra, woh paaya kabhi na kinaara
Mohabbat ka dariya ajooba niraala
Jo tehra, woh paaya kabhi na kinaara
Jo bekhauf dooba wahi to pahunch paaya paar
Yaadon ke naazuk paro pe chala aaya pyaar
Chala aaya pyar, chala aaya pyar

Kabhi zindagi ko sanwaare sajaaye
Kabhi maut ko bhi gale se lagaye
Kabhi zindagi ko sanwaare sajaaye
Kabhi maut ko bhi gale se lagaye
Kabhi jeet uski hai sab kuch gaya woh jo haar
Yaadon ke naazuk paro pe chala aaya pyaar
Chala aaya pyar, chala aaya pyar


Khwaabon ki lehrein, khushiyon ke saaye
Khushboo ki kirne, dheeme se gaaye
Yahi to hai humdum, woh saathi, woh dilbar, woh yaar
Yaadon ke naazuk paro pe chala aaya pyaar
Chala aaya pyar, chala aaya pyar"
36,"Aaj kismat yahaan, hum ko layi toh hai
Ek lamha sahi muskurayi toh hai
Shamma bujhi hai toh kya gila
Bujhta wohi hai jo tha jala
Shukriya zindagi, shukriya zindagi, shukriya"
37,"Now you can do it like this
Take it to the level, you can do it like that
Shake it to the right
All my ladies and my man and my man's and my ladies ..

Zor ka jhatka haye zoron se laga, haan laga
Shaadi ban gayi umarqaid ki saza, haan saza
Zor ka jhatka haye zoron se laga, haan laga
Shaadi ban gayi umarqaid ki saza, haan saza
Yeh hai udaasi, jaan ki pyaasi
Shaadi se achcha tum le lo faansi
Laakhon dukhon ki hoti hai ye wajah, haan wajah
Zor ka jhatka haye zoron se laga, haan laga
Shaadi ban gayi umarqaid ki saza, haan saza

Jiski shaadi par jaana, usko itna samjhana
Jiski shaadi par jaana, usko itna samjhana
Na kar shaadi, yeh barbaadi, phir na pacchtaana
Jiski shaadi par jaana, usko itna samjhana
Na kar shaadi, yeh barbaadi, phir na pacchtaana
Haan mauka hai pagle, shaadi se bachle
Samjha le dil ko yeh shaadi ko machle
Shaadi ke mandap se tu khud ko bhaga, haan baga
Zor ka jhatka haye zoron se laga, haan laga

All you can be saying that a man is inconsiderate
Whose gonna pay the bills if I now here walk in very late
Hey I'm saying you can come in home late at night but I'll be mad as hell
B'coz all you wanna do is fight
Fight about what?
You know a man no like no stress
Marriage is made by women coz the women love the mess mess
What'ch talking 'bout, you think Mr. Know-it-all, Men made the marriage and that's my last word
You got to be joking my girl
You gotta be stupid and dumb
Don't make me get you my girl
And you're just no fun
You got me pissed
You're just a mess
So, what the hell?
I'm reckless
I'm out of here
Get out the door
Coz you make me sick

Sabse pehle shaadi thi, yaaron jahan mein jisne ki
Usko dhoondho, pakdo peeto, galti usne ki
Sabse pehle shaadi thi, yaaron jahan mein jisne ki
Usko dhoondho, pakdo peeto, galti usne ki
Woh tha saudai, banke kasai
Usne toh sabki lutiya dubayi
Paani mile na maaro aisi jagah, haan jagah
Zor ka jhatka haye zoron se laga, haan laga
Shaadi ban gayi umarqaid ki saza, haan saza
Zor ka jhatka haye zoron se laga, haan laga
Shaadi ban gayi umarqaid ki saza, haan saza
Zor ka jhatka haye zoron se laga, haan laga"
38,"O bekhabar, o bekadar, betaabiyon ko na badah
Dekh le hai pyaar ka kaisa nasha mujhpe chadha
O bekhabar, o bekadar, betaabiyon ko na badah
Aa dekh le hai pyaar ka kaisa nasha mujhpe chadha
Kaisa nasha mujhpe chadha ..

O bekhabar, o bekadar, betaabiyon, bechainiyan hai jawan
Meri nazar dhoonde tujhe tu kahan
Haan tujhko main aankhon ka kaajal bana loon
O bekhabar, o bekadar, betaabiyon, bechainiyan hai jawan
Chaahungi main yuhin tujhe bepanha
Haan tujhko khushi sa labho pe saja loon
O bekhabar, o bekadar, betaabiyon ko na badah
Aa dekh le hai pyaar ka kaisa nasha mujhpe chadha
Kaisa nasha mujhpe chadha ..

Roop hoon teri dhoop hoon
Tu suraj hai mann ka mere
Ya ghani main hoon roshni
Ab chalte hoon dhalte hoon tujhko hi
Haan mere ik pehar, tu kahe thehar
Toh jaaon nagar se tere
Har ghadi mushkilon bari
Kyun lagti hai jo bhi badalti hai bin tere
Tu mile toh silsile, ho ho shuru jo hai khuda ki raza
Tere bina hai zindagi bemaza
Tu mil jaaye toh main jahan se chhupa loon
O bekhabar, o bekadar, betaabiyon, bechainiyan hai jawan
Meri nazar dhoonde tujhe tu kahan
Haan tujhko main aankhon ka kaajal bana loon
O bekhabar

O pyaar bhi yun kabhi kabhi
Kar deta pareshaaniyan
Har jagah wohi woh lagey
Woh aashiq anari jo dil de ke leta
Ya paas bhi ho woh door bhi
Yeh kyun ho woh batlaaye na
Dil darre minnate kare
Ab usko yeh bolo ke aaye toh jaaye na
Bewajah, agar ho pata, kya hai yahi dil ki khata ki saza
Khud mein hi main, hoti hoon kyun laapata
Main janu na iss dil ko kaise sambhalun
O bekhabar, o bekadar, betaabiyon, bechainiyan hai jawan
Meri nazar dhoonde tujhe tu kahan
Haan tujhko main aankhon ka kaajal bana loon
O bekhabar, o bekadar, betaabiyon ko na badah
Aa dekh le hai pyaar ka kaisa nasha mujhpe chadha
O bekhabar, o bekadar, betaabiyon ko na badah
Aa dekh le hai pyaar ka kaisa nasha mujhpe chadha
Kaisa nasha mujhpe chadha .."
39,"

Awaaz neechay

Nakhre, nakhre, nakhre hai naatak re
Nakhre, nakhre, nakhre tu peechay hi rakh le
Nakhre, nakhre, nakhre hai naatak re
Nakhre, nakhre, nakhre tu peechay hi rakh le

Pyaar mohabbat pyaare jhooth hain
Ladki gum ka basic root hai
Pyaar mohabbat pyaare jhooth hain
Ladki gum ka basic root hai
Ek toh inka roop jaal hai
Dujhe baatein golmaaal hai
Teejhay inke nakhre khaam aa kha

Beshak dikhne mein yeh cute hain
Ladki gum ka basic root hai
Beshak yeh dikhne mein cute hain
Ladki gum ka basic root hai
Ek toh inka roop jaal hai
Dujhe baatein golmaaal hai
Teejhay inke nakhre khaam aa kha

Nakhre, nakhre, nakhre hai naatak re
Nakhre, nakhre, nakhre tu peechay hi rakh le
Nakhre, nakhre, nakhre hai naatak re
Nakhre, nakhre, nakhre tu peechay hi rakh le

Who's that girls gotta going on
Who's that girls gotta going on
She's got the moves
She's knows how to just do it
Yeah that girls gotta going on
So cool, she's gotta going on

Ladki patana hai kala
Lekin hai risky maamla
Majnu sa ban ke jhoola woh
Ghote khud apna hi gala
Aashiq pitaayi bandh ho
Ban jaaye aisa koi law
Jiska koi ho na boyfriend
College mein do na daakhila
Mard bhi aagey inke mute hai
Ladki gum ka basic root hai
Mard bhi aagey inke mute hai
Ladki gum ka basic root hai
Main toh fashion roz roz hi
Dujhe chunta weight loss ki
Teejhay inke nakhre khaam aa kha

She's gotta going on
She really turns me on
Trust me crazy, everytime I see you
She makes me fat

Ladki jab banti premika
Band bajaaye chain ka
Udne lagte hain baad bhi
Udh jaata circuit brain ka
Patri pe baitha aadmi
Raste phir dekhe train ka
Har banda inke saamne
Ban jaaye dhakkan train ka
Sacchayi yeh kadwa ghooth hai
Ladki gum ka basic root hai
Sacchayi yeh kadwa ghooth hai
Ladki gum ka basic root hai
Hai toh roye baat baat pe
Dujhe khatron mulakaat pe
Teejhay inke nakhre khaam aa kha

Nakhre, nakhre, nakhre hai naatak re
Nakhre, nakhre, nakhre tu peechay hi rakh le
Nakhre, nakhre, nakhre hai naatak re
Nakhre, nakhre, nakhre tu peechay hi rakh le .."
40,"

Jali toh, bujhi na, kasam se koyla ho gayi hum
Lagi hai, tujhe na, kasam se tauba ho gayi hum

Mila na koi aisa, mere sapno ke jaisa
Mila na koi aisa, mere sapno ke jaisa
Chhan ke mohalla saara dekh liya
Jawani chadti jaaye, karega kaun upaaye
Jawani chadti jaaye, karega kaun upaaye
Chhan ke mohalla saara dekh liya

Jali toh, bujhi na, kasam se koyla ho gayi hum
Lagi hai, tujhe na, kasam se tauba ho gayi hum
Jali toh, bujhi na, kasam se koyla ho gayi hum
Lagi hai, tujhe na, kasam se tauba ho gayi hum

Pyaar ki hera pheri kar ke meri sang se chura le
Ya mere dil ki basti nainon se loot le
Dekh ke woh albela mujhe akela apna bana le
Ho gayi neendhein sasti, nainon se loot le

Pyaar ki hera pheri kar ke meri sang se chura le
Ya mere dil ki basti nainon se loot le
Dekh ke woh albela mujhe akela apna bana le
Ho gayi neendhein sasti, nainon se loot le
Hai aisa kaun bata de, jo mann ki pyaas bujha de
Hai aisa kaun bata de, jo mann ki pyaas bujha de
Chhan ke mohalla saara dekh liya

Jali toh, bujhi na, kasam se koyla ho gayi hum
Lagi hai, tujhe na, kasam se tauba ho gayi hum
Jali toh, bujhi na, kasam se koyla ho gayi hum
Lagi hai, tujhe na, kasam se tauba ho gayi hum

Dor se kati patangi, main satrangi aaj hui hoon
Kyun bala basna mera apne pe hi chale
Raam yeh kaisi maaya gori gaaya aag hui hai
Kyun bala tan yeh mera paani mein bhi jale

Dor se kati patangi, main satrangi aaj hui hoon
Kyun bala basna mera apne pe hi chale
Raam yeh kaisi maaya gori gaaya aag hui hai
Kyun bala tan yeh mera paani mein bhi jale
Raam jhi rog mita do, vaid ka pata bata do
Raam jhi rog mita do, vaid ka pata bata do
Chhan ke mohalla saara dekh liya
Jawani chadti jaaye, karega kaun upaaye
Chhan ke mohalla saara dekh liya


Jali toh, bujhi na, kasam se koyla ho gayi hum
Lagi hai, tujhe na, kasam se tauba ho gayi hum
Jali toh, bujhi na, kasam se koyla ho gayi hum
Lagi hai, tujhe na, kasam se tauba ho gayi hum"
41,"

Tera mera pyaar hua hai lag jaaye na nazar
Aa maang duaayein aisi
Tera mera pyaar hua hai jag ko ho na khabar
Aa maang duaayein aisi
Tera mera pyaar hua hai lag jaaye na nazar
Aa maang duaayein aisi
Tera mera pyaar hua hai jag ko ho na khabar
Aa maang duaayein aisi

Ab teri soch mein rehta hoon main
Ab tere pyaar se, mehka hoon main
Ab bewajah hassti hoon main
Ab binte masti hoon main
Ab mujhse nehti hoon main
Ab mauj mein rehti hoon main

Ab teri soch mein rehta hoon main
Ab tere pyaar se, mehka hoon main
Tera mera pyaar hua hai lag jaaye na nazar
Aa maang duaayein aisi
Tera mera pyaar hua hai jag ko ho na khabar
Aa maang duaayein aisi

Tu, khwaab hai tu, khwaab hai tu, khwaab hai tu

Jab tu hasse, tab main hassun
Jab tu udaasi mein girti kabhi chaahun main ke tabhi
Khushi koi la do abhi
Jaanu nahi behka hoon kyun
Kyun chaandni si lagey dhoop bhi pyaare mausam sabhi
Naye huye jazbaat bhi

Ab dhoop si chadti hoon main
Ab shaam si dalti hoon main
Ab aag bin jalti hoon main
Ab neendh mein jalti hoon main

Ab teri soch mein rehta hoon main
Ab tere pyaar se, mehka hoon main

Thoda naya, thoda judaa
Lagta hai woh din tu jis din mile mera yun dil khile
Mitey khuda se bhi giley
Saara jahan ho khushnuma
Pyaara lagey raahon mein jo mile na rahe faasle
Khushi koi angdaai le

Ab pyaar ki angdaai mein
Ab bewajah sharmayi main
Ab dhoondti tanhai main
Ab toh rahun paglayi main

Ab teri soch mein rehta hoon main
Ab tere pyaar se, mehka hoon main


Tera mera pyaar hua hai lag jaaye na nazar
Aa maang duaayein aisi
Tera mera pyaar hua hai jag ko ho na khabar
Aa maang duaayein aisi

Tu, khwaab hai tu, khwaab hai tu, khwaab hai tu"
42,"

Dhak dhak dhak dhak dhak kyun, dhak dhak dhak dhak dhak haan - 2 times
Dhak dhak dhak dil dhadke
Dhadkan ka ae nagma sa
Dhak dhak dhak iss dhadkan ke har nagme ko sun le na
Dhak dhak dhak tu dhadkan ki tadpan ko kyun samjhe na
Dhak dhak dhak dhak dhak kyun, dhak dhak dhak dhak dhak haan - 2 times
Dhak dhak dhak dil dhadke
Dhadkan ka ae nagma sa
Dhak dhak dhak iss dhadkan ke har nagme ko sun le na
Dhak dhak dhak tu dhadkan ki tadpan ko kyun samjhe na
Dhak dhak dhak dhak dhak kyun, dhak dhak dhak dhak dhak haan - 2 times

Haan dil ke fasaane, dil ko sunaane
Hai rutt suhani mein
Mere se naina, apne bana le
Hai iss jawani mein

Haan dil ke fasaane, dil ko sunaane
Hai rutt suhani mein
Mere se naina, apne bana le
Hai iss jawani mein
Pal pal pal pal ke, pal pal pal pal haan
Pal pal pal do pal ke, gin gin daale ik surma sa
Pal pal pal un palkon mein, tu humko bhi bun le na
Dhak dhak dhak tu dhadkan ki tadpan ko kyun samjhe na
Dhak dhak dhak dhak dhak kyun, dhak dhak dhak dhak dhak haan - 2 times

Ho meri jawani ki kahani, tum bin adhoori hai
Tera mera hona, mera tera hona
Ab toh zaroori hai


Ho meri jawani ki kahani, tum bin adhoori hai
Tera mera hona, mera tera hona
Ab toh zaroori hai
Jal jal jal jal jal jalke, jal jal jal jal jal jalho
Jal jal jal bhujna jaave, jaamat apni kuch karna
Jal jal jal ik dujhepan kyuns? daale hum din rehna
Dhak dhak dhak tu dhadkan ki tadpan ko kyun samjhe na
Dhak dhak dhak dhak dhak kyun, dhak dhak dhak dhak dhak haan - 2 times"
43,"

Luk chup jaana, nazar ko milaana - 4 times

Tu hai jahan jahan, main hoon wahan wahan
Tere bina meri visaat hi kya hai
(luk chup jaana, nazar ko milaana)
Tu hai adaa adaa, main hoon fida fida
Jaane wafa teri toh baat hi kya hai
(luk chup jaana, nazar ko milaana)
Woh hassi zara mere lag ja gale gale gale gale
Aaja chup ja meri palkon tale tale tale tale
Woh hassi zara mere lag ja gale gale gale gale
Aaja chup ja meri palkon tale tale tale tale

Tu hai subah subah, maangi koi dua
Poori kare khuda muraad hai meri
(luk chup jaana, nazar ko milaana)
Tera karun fikar, na ho koi fikar
Khoya rahun sada main yaad mein teri
(luk chup jaana, nazar ko milaana)
Woh hassi zara mere lag ja gale gale gale gale
Aaja chup ja meri palkon tale tale tale tale
Woh hassi zara mere lag ja gale gale gale gale
Aaja chup ja meri palkon tale tale tale tale

Aaja meri baahon mein samaaja
Tu zamane ko dikha ja
Tera pyaar mera hai
Main hi teri aankhon mein basa hoon
Teri baahon mein kasa hoon
Mera pyaar tera hai
Ankahi koi dil mein hasrat pale pale pale pale
Jalne de jahan ko jo hum tum mile mile mile mile
Ankahi koi dil mein hasrat pale pale pale pale
Jalne de jahan ko jo hum tum mile mile mile mile

Woh hassi zara mere lag ja gale gale gale gale
Aaja chup ja meri palkon tale tale tale tale"
